url_length,https,subdomain_count,has_ip,hyphen_count,digit_ratio,path_length,has_at_symbol,brand_keyword_count,label
75,0,2,0,0,0.0,48,0,0,1
54,0,2,0,1,0.0,25,0,0,1
148,0,1,0,0,0.0,133,0,0,1
56,0,1,0,0,0.0,18,0,0,1
151,0,2,0,0,0.0,128,0,0,1
31,0,1,0,0,0.0,13,0,0,1
45,0,1,0,0,0.0,5,0,0,1
68,0,2,0,0,0.0,36,0,0,1
74,0,2,0,0,0.077,54,0,0,1
20,0,1,0,0,0.308,0,0,0,1
51,0,1,0,1,0.0,26,0,0,1
29,0,1,0,0,0.0,9,0,0,1
28,0,1,0,0,0.0,12,0,0,1
24,1,1,0,0,0.0,1,0,0,1
35,0,1,0,0,0.0,21,0,0,1
81,0,2,0,0,0.0,51,0,0,1
89,0,3,0,0,0.0,58,0,0,1
28,0,2,0,0,0.0,1,0,0,1
55,0,2,0,0,0.0,31,0,0,1
90,0,2,0,1,0.0,23,0,0,1
46,0,3,0,0,0.0,13,0,0,1
73,0,2,0,0,0.0,50,0,0,1
43,0,2,0,0,0.0,8,0,0,1
251,0,2,0,0,0.0,1,0,0,1
44,1,2,0,0,0.0,13,0,0,1
100,0,2,0,1,0.0,70,0,0,1
38,0,1,0,0,0.0,12,0,0,1
33,0,2,0,0,0.0,6,0,0,1
53,0,1,0,0,0.0,19,0,0,1
119,0,2,0,0,0.0,94,0,0,1
72,0,3,0,0,0.0,15,0,0,1
149,0,1,0,0,0.0,57,0,0,1
242,0,2,0,0,0.167,1,0,0,1
37,0,2,0,0,0.067,15,0,0,1
56,0,1,0,0,0.0,29,0,0,1
29,0,1,0,0,0.0,1,0,0,1
44,0,1,0,0,0.0,18,0,0,1
42,0,1,0,0,0.0,13,0,1,1
33,0,2,0,0,0.0,15,0,0,1
67,0,2,0,0,0.0,30,0,0,1
26,0,1,0,0,0.182,8,0,0,1
108,0,2,0,0,0.2,7,0,0,1
41,0,1,0,0,0.0,26,0,0,1
51,0,1,0,1,0.0,28,0,0,1
27,0,1,0,0,0.0,8,0,0,1
43,1,2,0,0,0.0,19,0,0,1
258,0,1,0,0,0.0,35,0,0,1
25,0,3,1,0,0.769,0,0,0,1
28,1,1,0,0,0.0,9,0,0,1
58,0,1,0,0,0.0,31,0,0,1
30,0,1,0,0,0.0,9,0,0,1
61,0,2,0,0,0.045,32,0,0,1
52,0,2,0,1,0.0,24,0,0,1
166,0,1,0,0,0.0,100,0,0,1
65,0,3,0,0,0.0,30,0,0,1
40,1,2,0,0,0.0,8,0,0,1
154,0,2,0,0,0.038,41,0,0,1
39,0,1,0,0,0.0,16,0,0,1
33,0,1,0,0,0.0,11,0,0,1
36,0,1,0,0,0.0,16,0,0,1
58,0,3,1,0,0.727,40,0,0,1
28,0,1,0,0,0.0,1,0,0,1
81,0,1,0,0,0.0,58,0,0,1
53,0,1,0,0,0.0,10,0,0,1
37,0,1,0,1,0.125,14,0,0,1
34,0,1,0,0,0.0,8,0,0,1
72,0,3,1,0,0.7,55,0,0,1
77,0,1,0,0,0.0,54,0,0,1
81,0,2,0,0,0.0,54,0,0,1
72,0,1,0,0,0.0,42,0,0,1
74,0,5,0,0,0.423,41,0,0,1
58,0,2,0,0,0.0,25,0,0,1
45,0,1,0,0,0.0,25,0,0,1
33,0,2,0,0,0.0,15,0,0,1
39,0,2,0,0,0.0,16,0,0,1
72,1,2,0,1,0.088,30,0,0,1
60,0,2,0,0,0.0,24,0,0,1
50,0,1,0,0,0.0,19,0,0,1
63,0,1,0,0,0.0,34,0,0,1
41,1,2,0,1,0.406,1,0,0,1
44,0,3,0,0,0.0,14,0,0,1
43,0,1,0,0,0.0,10,0,0,1
68,0,3,0,0,0.0,41,0,0,1
73,0,3,0,0,0.0,43,0,0,1
30,0,1,0,0,0.0,8,0,0,1
36,0,2,0,0,0.0,11,0,0,1
202,0,5,0,0,0.051,156,0,0,1
19,0,2,0,0,0.0,0,0,0,1
25,0,1,0,0,0.0,6,0,0,1
33,0,1,0,0,0.0,13,0,0,1
39,1,1,0,0,0.0,18,0,0,1
19,0,1,0,0,0.0,1,0,0,1
54,0,1,0,0,0.0,34,0,0,1
105,1,2,0,0,0.0,68,0,0,1
48,0,1,0,0,0.0,30,0,0,1
70,0,2,0,0,0.0,31,0,0,1
58,0,2,0,1,0.0,30,0,0,1
59,0,3,1,0,0.75,40,0,0,1
139,0,2,0,0,0.1,53,0,0,1
198,0,3,0,1,0.0,161,0,0,1
256,0,1,0,0,0.0,43,0,0,1
31,0,1,0,0,0.0,8,0,0,1
50,0,1,0,0,0.0,19,0,0,1
35,0,1,0,0,0.0,12,0,0,1
57,0,3,1,0,0.786,28,0,0,1
42,0,2,0,0,0.0,9,0,0,1
32,0,1,0,0,0.0,11,0,0,1
28,0,1,0,0,0.0,6,0,0,1
117,0,2,0,0,0.0,19,0,0,1
139,0,1,0,1,0.0,106,0,0,1
50,0,2,0,0,0.0,20,0,0,1
76,0,1,0,0,0.0,55,0,0,1
44,0,2,0,0,0.0,7,0,0,1
65,0,1,0,0,0.0,38,0,0,1
80,0,1,0,0,0.0,41,0,0,1
267,0,1,0,0,0.0,36,1,0,1
36,0,1,0,0,0.0,16,0,0,1
67,0,1,0,0,0.0,39,0,0,1
211,0,2,0,0,0.0,15,0,0,1
56,0,2,0,0,0.0,12,0,0,1
18,0,1,0,0,0.364,0,0,0,1
27,0,1,0,1,0.0,5,0,0,1
21,0,1,0,1,0.0,0,0,0,1
33,0,1,0,0,0.0,9,0,0,1
122,0,1,0,0,0.0,94,0,0,1
52,0,2,0,0,0.0,24,0,0,1
134,0,1,0,0,0.0,34,0,0,1
22,0,1,0,0,0.0,6,0,0,1
66,0,1,0,0,0.0,33,0,0,1
25,0,3,1,0,0.769,0,0,0,1
27,0,1,0,0,0.0,9,0,0,1
142,0,2,0,0,0.0,26,0,0,1
23,0,1,0,0,0.0,6,0,0,1
34,0,2,0,0,0.0,10,0,0,1
37,0,1,0,0,0.0,8,0,0,1
30,0,1,0,0,0.0,6,0,0,1
64,0,1,0,0,0.0,28,0,0,1
35,0,2,0,0,0.0,9,0,0,1
64,0,1,0,1,0.0,41,0,0,1
53,0,2,0,0,0.0,10,0,0,1
36,0,1,0,0,0.0,19,0,0,1
113,0,1,0,0,0.0,64,1,0,1
45,0,2,0,0,0.13,15,0,0,1
84,0,2,0,1,0.0,34,0,0,1
93,0,2,0,0,0.0,63,0,0,1
44,0,1,0,0,0.514,0,0,0,1
73,0,2,0,0,0.0,45,0,0,1
88,0,1,0,0,0.2,8,0,0,1
26,0,1,0,0,0.0,1,0,0,1
33,0,2,0,0,0.0,1,0,0,1
19,0,1,0,1,0.0,0,0,0,1
82,0,2,0,0,0.0,53,0,0,1
248,0,2,0,0,0.0,1,0,0,1
112,0,2,0,0,0.0,65,0,0,1
57,0,1,0,0,0.056,32,0,0,1
47,0,2,0,0,0.0,19,0,0,1
62,0,1,0,0,0.0,30,0,0,1
59,0,2,0,0,0.174,29,0,0,1
29,0,1,0,0,0.0,11,0,0,1
27,0,1,0,0,0.0,4,0,0,1
46,0,3,1,0,0.727,28,0,0,1
62,0,1,0,1,0.0,33,0,0,1
47,1,2,0,0,0.0,23,0,0,1
27,0,1,0,1,0.0,9,0,0,1
63,1,2,0,0,0.0,20,0,0,1
43,0,1,0,0,0.0,20,0,0,1
29,0,1,0,0,0.0,7,0,0,1
93,0,2,0,0,0.033,45,0,0,1
91,0,1,0,0,0.0,75,0,0,1
51,0,1,0,0,0.0,8,0,0,1
98,0,1,0,0,0.0,76,0,0,1
152,0,1,0,0,0.0,129,0,0,1
54,0,1,0,0,0.0,33,0,0,1
30,0,3,1,0,0.769,5,0,0,1
28,0,2,0,0,0.0,6,0,0,1
62,0,1,0,0,0.0,44,0,0,1
23,0,1,0,0,0.0,1,0,0,1
32,0,2,0,0,0.0,13,0,0,1
54,1,2,0,0,0.0,30,0,0,1
83,0,2,0,0,0.0,58,0,0,1
95,0,1,0,0,0.4,3,0,0,1
70,0,2,0,0,0.0,41,0,0,1
169,0,1,0,1,0.0,52,0,0,1
25,0,1,0,0,0.0,9,0,0,1
505,1,2,0,0,0.038,471,0,0,1
76,0,2,0,0,0.0,56,0,0,1
23,0,2,0,0,0.067,1,0,0,1
40,0,1,0,0,0.0,16,0,0,1
88,0,2,0,0,0.0,3,0,0,1
99,0,1,0,0,0.0,74,0,0,1
38,0,2,0,0,0.0,12,0,0,1
37,0,1,0,0,0.0,18,0,0,1
20,0,1,0,0,0.308,0,0,0,1
35,0,1,0,0,0.0,15,0,0,1
40,0,1,0,0,0.0,21,0,0,1
91,1,2,0,4,0.02,24,0,3,1
246,0,1,0,0,0.0,45,0,0,1
34,0,1,0,0,0.0,7,0,0,1
137,0,6,0,9,0.519,1,0,0,1
87,0,1,0,0,0.0,70,0,0,1
64,0,2,0,1,0.0,29,0,1,1
23,0,2,0,0,0.2,1,0,0,1
78,0,2,0,0,0.0,29,0,0,1
39,0,1,0,0,0.0,18,0,0,1
61,0,1,0,0,0.0,8,0,0,1
43,0,1,0,0,0.0,21,1,0,1
37,0,1,0,0,0.0,14,0,0,1
214,0,2,0,0,0.0,26,0,0,1
65,0,1,0,0,0.0,18,1,0,1
34,0,2,0,0,0.077,14,0,0,1
33,0,1,0,0,0.0,8,0,0,1
45,0,1,0,0,0.0,19,0,0,1
81,1,1,0,0,0.0,63,1,0,1
55,0,2,0,0,0.167,36,0,0,1
27,0,2,0,1,0.0,1,0,0,1
27,0,1,0,0,0.0,6,0,0,1
50,0,3,0,0,0.024,1,0,1,1
33,0,3,1,0,0.8,11,0,0,1
73,0,2,0,0,0.0,25,1,0,1
102,0,2,0,0,0.0,38,0,0,1
30,0,1,0,0,0.0,4,0,0,1
33,0,1,0,0,0.0,11,0,0,1
18,0,1,0,0,0.364,0,0,0,1
38,0,1,0,0,0.0,14,0,0,1
39,0,2,0,0,0.0,15,0,0,1
31,0,2,0,0,0.0,5,0,0,1
81,0,3,0,4,0.0,25,0,1,1
74,0,3,0,0,0.0,48,0,0,1
41,0,1,0,0,0.0,18,0,0,1
46,0,1,0,0,0.25,27,0,0,1
78,0,2,0,0,0.0,42,0,0,1
73,0,2,0,0,0.0,43,0,0,1
44,0,1,0,0,0.0,25,0,0,1
74,0,2,0,0,0.077,54,0,0,1
25,0,3,1,0,0.769,0,0,0,1
75,1,1,0,0,0.0,20,1,0,1
74,0,1,0,0,0.0,56,0,0,1
57,0,1,0,0,0.0,30,0,1,1
40,0,1,0,1,0.0,15,0,0,1
42,0,1,0,0,0.0,17,0,0,1
67,0,1,0,0,0.0,49,0,0,1
83,0,1,0,1,0.0,62,0,0,1
29,0,2,0,0,0.0,5,0,0,1
60,0,3,1,0,0.75,41,0,0,1
36,1,2,0,0,0.0,1,0,0,1
32,0,3,1,0,0.769,12,0,0,1
60,0,2,0,0,0.0,38,0,0,1
61,0,1,0,0,0.059,37,0,0,1
57,0,1,0,0,0.0,29,0,0,1
60,1,2,0,0,0.0,30,0,0,1
58,1,1,0,0,0.143,33,0,0,1
92,0,2,0,5,0.131,1,0,2,1
30,0,1,0,0,0.0,9,0,0,1
51,0,2,0,0,0.0,22,0,0,1
51,0,1,0,1,0.0,28,0,0,1
48,0,1,0,0,0.0,30,0,0,1
45,0,1,0,0,0.0,25,0,0,1
44,0,2,0,0,0.0,19,0,0,1
42,0,2,0,0,0.118,1,0,0,1
134,0,1,0,0,0.0,34,0,0,1
23,1,1,0,0,0.0,5,0,0,1
61,0,1,0,0,0.0,27,0,0,1
61,1,2,0,0,0.0,37,0,0,1
68,0,2,0,3,0.0,1,0,1,1
48,0,1,0,0,0.0,28,0,0,1
35,0,1,0,0,0.0,15,0,0,1
112,1,1,0,0,0.0,83,0,0,1
39,0,1,0,0,0.0,16,0,0,1
62,0,2,0,1,0.3,35,0,0,1
52,0,2,0,0,0.0,27,0,0,1
61,0,3,1,0,0.786,40,0,0,1
85,0,2,0,0,0.0,61,0,0,1
35,0,1,0,0,0.0,16,0,0,1
37,0,1,0,0,0.0,21,0,0,1
101,0,2,0,0,0.067,53,0,0,1
62,0,1,0,0,0.0,5,0,0,1
25,0,3,1,0,0.75,1,0,0,1
53,0,1,0,0,0.0,34,0,0,1
66,0,2,0,0,0.0,43,0,0,1
256,0,1,0,0,0.0,17,0,0,1
51,0,1,0,0,0.0,20,0,0,1
28,0,1,0,0,0.0,6,0,0,1
79,0,1,0,0,0.0,58,0,0,1
50,0,2,0,0,0.647,26,0,0,1
21,0,1,0,0,0.0,8,0,0,1
48,1,2,0,0,0.25,12,0,0,1
93,0,1,0,0,0.0,31,1,0,1
24,0,1,0,0,0.0,8,0,0,1
34,0,1,0,0,0.0,7,0,0,1
29,0,1,0,0,0.0,7,0,0,1
24,0,3,1,0,0.786,3,0,0,1
67,0,2,0,0,0.0,46,0,0,1
51,0,1,0,0,0.0,23,0,0,1
64,0,1,0,0,0.2,25,1,0,1
20,0,1,0,0,0.0,1,0,0,1
94,0,1,0,0,0.0,71,0,0,1
31,0,1,0,1,0.0,7,0,0,1
65,0,1,0,0,0.0,37,0,0,1
30,0,1,0,1,0.0,9,0,0,1
47,0,1,0,0,0.0,28,0,0,1
62,0,3,1,0,0.8,35,0,0,1
53,0,1,0,0,0.0,32,0,0,1
50,0,2,0,2,0.0,21,0,0,1
67,0,3,0,0,0.0,20,1,0,1
101,0,1,0,0,0.0,13,0,0,1
75,0,1,0,0,0.0,61,0,0,1
20,0,1,0,0,0.308,0,0,0,1
224,0,2,0,0,0.0,11,0,0,1
46,0,2,0,0,0.0,6,0,0,1
43,0,3,0,0,0.0,10,0,0,1
43,0,1,0,0,0.0,9,0,0,1
84,0,1,0,0,0.0,60,0,0,1
57,0,1,0,2,0.0,28,0,0,1
75,0,1,0,0,0.0,51,0,0,1
45,0,1,0,0,0.0,32,0,0,1
28,0,1,0,0,0.0,0,0,0,1
70,0,2,0,1,0.207,34,0,0,1
35,0,1,0,0,0.0,15,0,0,1
158,0,4,0,0,0.029,117,0,1,1
95,0,2,0,0,0.0,74,0,0,1
32,0,3,1,0,0.786,11,0,0,1
104,0,1,0,0,0.0,31,0,0,1
20,0,1,0,1,0.0,6,0,0,1
60,0,1,0,0,0.0,37,0,0,1
53,0,2,0,0,0.138,17,0,0,1
46,0,1,0,0,0.0,26,0,0,1
67,0,1,0,0,0.0,23,0,0,1
62,0,6,0,0,0.026,15,0,1,1
128,0,1,0,0,0.0,25,0,0,1
61,0,2,0,1,0.075,14,0,0,1
44,0,2,0,0,0.0,25,0,0,1
112,0,1,0,0,0.0,25,0,0,1
27,0,1,0,0,0.0,8,0,0,1
83,1,3,0,1,0.0,48,0,1,1
59,0,2,0,0,0.0,32,0,0,1
52,0,1,0,2,0.0,30,0,0,1
26,0,3,1,0,0.786,5,0,0,1
34,0,1,0,0,0.0,8,0,0,1
89,0,1,0,0,0.133,23,0,0,1
37,0,1,0,0,0.0,17,0,0,1
28,0,1,0,0,0.0,6,0,0,1
29,0,1,0,0,0.0,7,0,0,1
54,1,1,0,0,0.0,13,1,0,1
54,0,2,0,0,0.083,11,0,0,1
33,0,2,0,0,0.0,11,0,0,1
32,0,1,0,0,0.0,9,0,0,1
85,0,2,0,0,0.0,61,0,0,1
257,0,2,0,0,0.158,231,0,0,1
36,0,1,0,0,0.0,15,0,0,1
46,0,2,0,1,0.0,21,0,0,1
47,0,2,0,1,0.0,14,0,0,1
70,0,2,0,0,0.0,47,0,0,1
59,0,2,0,1,0.0,27,0,1,1
28,0,1,0,0,0.0,7,0,0,1
89,0,2,0,0,0.0,57,0,0,1
37,0,2,0,0,0.083,6,0,0,1
60,0,2,0,0,0.0,39,0,0,1
28,0,1,0,0,0.0,1,0,0,1
53,0,1,0,0,0.0,25,0,0,1
43,0,2,0,0,0.158,17,0,0,1
55,0,2,0,0,0.0,29,0,0,1
44,1,2,0,0,0.172,7,0,0,1
26,0,1,0,0,0.0,12,0,0,1
45,0,2,0,0,0.0,15,0,0,1
33,0,2,0,0,0.0,9,0,0,1
65,0,1,0,0,0.0,13,0,0,1
18,0,1,0,0,0.364,0,0,0,1
69,0,1,0,0,0.0,44,0,0,1
45,0,2,0,0,0.0,21,0,0,1
116,0,1,0,0,0.0,8,0,0,1
35,0,3,0,0,0.0,7,0,0,1
55,0,2,0,0,0.0,30,0,0,1
44,0,1,0,0,0.0,23,0,0,1
42,0,2,0,1,0.0,13,0,0,1
58,1,2,0,0,0.0,34,0,0,1
121,0,2,0,0,0.0,104,0,0,1
36,0,1,0,0,0.0,18,0,0,1
54,0,2,0,0,0.0,20,0,0,1
93,0,3,0,4,0.316,48,0,1,1
35,0,1,0,0,0.0,9,0,0,1
59,0,1,0,0,0.0,37,0,0,1
164,0,1,0,0,0.0,64,0,0,1
57,0,2,0,0,0.0,31,0,0,1
80,0,1,0,0,0.0,60,0,0,1
61,0,2,0,0,0.0,28,0,0,1
99,0,2,0,0,0.125,68,0,1,1
53,0,1,0,0,0.0,23,0,0,1
28,1,1,0,0,0.0,9,0,0,1
18,0,1,0,0,0.364,0,0,0,1
165,0,1,0,1,0.0,96,0,0,1
241,0,1,0,0,0.0,8,0,0,1
28,0,1,0,0,0.0,10,0,0,1
40,0,1,0,0,0.0,11,0,0,1
65,1,1,0,0,0.0,47,0,0,1
30,0,2,0,1,0.0,1,0,0,1
58,1,2,0,0,0.0,17,0,0,1
68,0,2,0,0,0.0,43,0,0,1
24,0,3,1,0,0.75,0,0,0,1
270,0,1,0,0,0.0,36,0,0,1
50,0,2,0,0,0.0,19,0,0,1
55,0,3,0,0,0.0,27,0,0,1
115,0,2,0,0,0.0,59,0,0,1
21,0,2,0,0,0.143,0,0,0,1
75,0,2,0,1,0.086,33,0,0,1
40,0,1,0,0,0.0,16,0,0,1
70,0,2,0,0,0.0,46,0,0,1
60,0,1,0,0,0.0,39,0,0,1
30,0,1,0,0,0.0,16,0,0,1
25,0,1,0,0,0.1,8,0,0,1
77,1,2,0,1,0.128,30,0,0,1
25,0,1,0,0,0.0,1,0,0,1
51,0,1,0,0,0.0,9,0,0,1
174,1,3,0,0,0.0,145,0,1,1
45,0,2,0,0,0.0,3,0,0,1
20,0,1,0,0,0.0,7,0,0,1
28,0,1,0,0,0.067,6,0,0,1
45,0,3,1,0,0.769,10,0,0,1
19,0,3,1,0,0.727,1,0,0,1
45,0,2,0,0,0.0,17,0,0,1
41,0,1,0,0,0.0,21,0,0,1
54,0,2,0,0,0.0,17,0,0,1
37,0,2,0,0,0.0,8,0,0,1
30,0,3,1,0,0.75,11,0,0,1
48,0,1,0,0,0.0,31,0,0,1
54,0,1,0,0,0.0,20,0,0,1
27,0,1,0,0,0.0,6,0,0,1
51,0,3,0,0,0.0,26,0,0,1
31,0,1,0,0,0.0,1,0,0,1
71,0,2,0,0,0.0,9,0,0,1
41,0,1,0,0,0.0,24,0,0,1
60,0,2,0,0,0.172,24,0,0,1
43,0,2,0,0,0.0,13,0,0,1
54,0,1,0,0,0.0,38,0,0,1
113,0,2,0,0,0.0,84,0,0,1
32,0,2,0,0,0.0,5,0,0,1
62,0,1,0,0,0.0,44,0,0,1
42,0,1,0,1,0.0,21,0,0,1
70,0,1,0,0,0.0,45,0,0,1
96,0,1,0,1,0.0,76,0,0,1
29,0,1,0,0,0.0,6,0,0,1
114,0,2,0,0,0.0,22,0,1,1
26,0,1,0,0,0.0,5,0,0,1
46,0,1,0,0,0.0,19,0,0,1
32,0,2,0,0,0.08,0,0,0,1
41,0,2,0,0,0.0,15,0,0,1
45,0,2,0,0,0.0,15,0,0,1
42,0,1,0,1,0.0,25,0,0,1
64,0,1,0,0,0.0,5,0,0,1
101,0,2,0,0,0.0,73,0,0,1
62,0,2,0,0,0.182,33,0,0,1
43,0,1,0,0,0.278,18,0,0,1
47,0,1,0,0,0.0,27,0,0,1
40,0,2,0,0,0.0,1,0,0,1
155,0,1,0,0,0.0,130,0,0,1
32,0,1,0,0,0.0,16,0,0,1
135,0,2,0,0,0.0,108,0,0,1
30,0,3,0,0,0.188,7,0,0,1
79,0,2,0,0,0.0,59,0,0,1
57,0,1,0,0,0.0,36,0,0,1
79,0,2,0,0,0.0,46,0,0,1
48,0,1,0,0,0.0,30,0,0,1
60,0,3,1,0,0.75,41,0,0,1
173,0,1,0,0,0.0,46,0,0,1
58,0,2,0,0,0.088,17,0,0,1
58,0,2,0,0,0.0,37,0,0,1
53,0,1,0,0,0.0,27,0,0,1
49,0,1,0,0,0.0,21,0,0,1
32,0,1,0,0,0.0,15,0,0,1
29,0,1,0,0,0.0,10,0,1,1
33,0,2,0,0,0.118,9,0,0,1
51,0,3,0,0,0.0,25,0,0,1
52,0,1,0,0,0.2,8,0,0,1
54,0,2,0,0,0.103,18,0,0,1
35,0,2,0,0,0.0,7,0,0,1
37,0,3,1,0,0.769,17,0,0,1
39,0,1,0,0,0.0,13,0,0,1
45,0,3,1,0,0.769,12,0,0,1
246,0,2,0,0,0.0,1,0,0,1
60,0,1,0,0,0.0,36,0,0,1
27,0,1,0,0,0.154,7,0,0,1
23,0,2,0,0,0.067,1,0,0,1
29,0,1,0,0,0.0,13,0,0,1
104,0,2,0,0,0.0,76,0,0,1
29,0,1,0,0,0.0,8,0,0,1
71,0,1,0,0,0.0,50,0,0,1
59,0,2,0,0,0.0,13,1,0,1
34,0,1,0,0,0.0,15,0,0,1
193,0,1,0,1,0.0,148,0,0,1
75,0,2,0,0,0.0,39,0,0,1
24,0,1,0,0,0.0,4,0,0,1
24,0,1,0,0,0.0,7,0,0,1
106,1,2,0,1,0.038,7,0,0,1
39,0,2,0,0,0.273,21,0,0,1
55,0,2,0,0,0.0,36,0,0,1
62,0,2,0,0,0.0,27,0,0,1
31,0,1,0,0,0.0,8,0,0,1
28,0,1,0,0,0.0,9,0,0,1
39,0,1,0,0,0.0,15,0,0,1
28,0,2,0,0,0.0,7,0,0,1
33,0,1,0,0,0.0,11,0,0,1
53,0,2,0,0,0.0,24,0,0,1
41,1,1,0,0,0.0,8,0,0,1
37,0,3,0,0,0.0,10,0,0,1
42,0,2,0,0,0.0,22,0,0,1
50,0,2,0,0,0.0,19,0,0,1
41,0,1,0,0,0.0,22,0,0,1
28,0,2,0,0,0.0,1,0,0,1
175,0,3,0,1,0.0,82,0,0,1
42,0,1,0,0,0.0,20,0,0,1
32,0,1,0,0,0.0,9,0,0,1
51,0,1,0,0,0.0,25,0,0,1
42,0,1,0,0,0.0,16,0,0,1
45,0,1,0,0,0.0,20,0,0,1
49,0,1,0,0,0.0,31,0,0,1
32,0,2,0,0,0.0,1,0,0,1
28,0,1,0,1,0.0,7,0,0,1
24,0,1,0,0,0.0,7,0,0,1
39,0,2,0,0,0.0,16,0,0,1
93,1,2,0,0,0.0,40,1,0,1
70,0,1,0,0,0.0,51,0,0,1
35,0,2,0,0,0.0,6,0,0,1
89,0,1,0,0,0.2,72,0,0,1
78,0,1,0,0,0.0,56,0,0,1
25,0,2,0,0,0.0,6,0,0,1
45,0,2,0,0,0.148,11,0,0,1
29,0,1,0,0,0.0,8,0,0,1
37,0,1,0,0,0.0,13,0,0,1
43,0,2,0,0,0.077,10,0,0,1
80,0,1,0,0,0.667,8,0,0,1
63,0,1,0,0,0.188,27,0,0,1
29,0,2,0,0,0.067,7,0,0,1
41,0,2,0,0,0.0,24,0,0,1
29,1,2,0,1,0.0,0,0,1,1
75,0,2,0,1,0.0,48,0,0,1
66,1,2,0,0,0.0,5,0,0,1
49,0,1,0,0,0.0,25,0,0,1
60,0,2,0,0,0.0,14,0,0,1
55,0,1,0,0,0.0,23,0,0,1
62,0,2,0,0,0.0,38,0,0,1
41,0,1,0,0,0.0,22,0,0,1
20,0,1,0,0,0.0,7,0,0,1
180,0,1,0,0,0.0,129,0,0,1
39,0,1,0,0,0.0,24,0,0,1
102,0,1,0,0,0.0,57,1,0,1
45,0,1,0,0,0.048,17,0,0,1
101,0,1,0,0,0.059,39,0,0,1
29,0,2,0,0,0.0,0,0,0,1
27,0,1,0,0,0.273,9,0,0,1
28,0,2,0,0,0.143,0,0,0,1
157,0,1,0,0,0.0,26,0,0,1
197,0,1,0,0,0.0,116,0,0,1
36,0,1,0,0,0.0,15,0,0,1
46,0,1,0,0,0.0,28,0,0,1
48,0,1,0,0,0.0,19,0,0,1
81,0,2,0,1,0.0,50,0,0,1
55,0,1,0,0,0.0,27,0,0,1
50,0,1,0,0,0.0,28,0,0,1
149,0,1,0,0,0.0,46,1,0,1
76,0,1,0,0,0.0,47,0,0,1
53,0,1,0,0,0.0,25,0,0,1
68,0,3,0,0,0.0,37,0,0,1
62,0,1,0,0,0.0,39,0,0,1
35,0,1,0,0,0.0,21,0,0,1
35,0,2,0,0,0.056,10,0,0,1
29,0,1,0,0,0.0,9,0,0,1
100,0,1,0,0,0.0,84,0,0,1
38,0,2,0,0,0.0,1,0,0,1
50,0,1,0,0,0.0,30,0,0,1
82,0,2,0,0,0.0,38,0,0,1
30,0,1,0,0,0.0,9,0,0,1
41,0,1,0,0,0.0,18,0,0,1
48,0,1,0,0,0.0,28,0,0,1
25,0,2,0,0,0.0,4,0,0,1
50,0,1,0,0,0.222,3,0,0,1
57,0,2,0,0,0.0,25,0,0,1
37,0,3,0,0,0.0,12,0,0,1
32,0,2,0,0,0.0,7,0,0,1
53,0,2,0,0,0.0,29,0,0,1
39,0,2,0,0,0.0,16,0,0,1
247,0,2,0,0,0.0,1,0,0,1
53,0,1,0,0,0.0,31,0,0,1
96,0,1,0,0,0.0,74,0,0,1
64,0,2,0,0,0.0,28,0,0,1
79,1,2,0,0,0.0,52,0,0,1
32,0,1,0,0,0.0,9,0,0,1
48,0,1,0,0,0.0,29,0,0,1
118,0,2,0,1,0.0,44,0,1,1
37,0,1,0,0,0.0,15,0,0,1
132,0,1,0,1,0.0,46,0,0,1
76,0,2,0,0,0.0,53,0,0,1
23,0,1,0,0,0.0,4,0,0,1
218,0,1,0,0,0.0,25,0,0,1
39,0,1,0,0,0.0,22,0,0,1
54,1,2,0,0,0.0,21,0,1,1
52,0,3,1,0,0.8,13,0,0,1
37,0,6,0,0,0.31,1,0,0,1
77,0,3,0,0,0.0,41,0,0,1
44,1,2,0,0,0.077,23,0,0,1
55,0,2,0,0,0.0,36,0,0,1
59,0,1,0,0,0.0,34,0,0,1
59,0,2,0,0,0.0,42,0,0,1
162,0,2,0,0,0.0,40,0,0,1
33,0,1,0,0,0.0,4,0,0,1
44,0,1,0,0,0.0,23,0,0,1
42,0,2,0,0,0.0,13,0,0,1
20,0,1,0,1,0.0,1,0,0,1
37,1,2,0,0,0.071,1,0,0,1
96,0,3,0,1,0.0,65,0,0,1
51,0,1,0,0,0.0,24,0,0,1
88,1,3,0,0,0.167,17,0,0,1
48,1,1,0,0,0.143,33,0,0,1
45,0,1,0,0,0.0,27,0,0,1
70,0,1,0,0,0.0,44,0,0,1
58,0,1,0,0,0.0,26,0,0,1
32,0,1,0,2,0.36,0,0,0,1
48,0,1,0,1,0.1,27,0,0,1
18,0,1,0,0,0.364,0,0,0,1
291,0,2,0,0,0.0,10,0,0,1
53,0,1,0,0,0.0,26,0,0,1
42,0,2,0,0,0.0,5,0,0,1
29,0,1,0,2,0.048,1,0,0,1
231,1,2,0,0,0.0,16,1,0,1
24,0,1,0,0,0.0,7,0,0,1
160,0,1,0,0,0.0,114,1,0,1
54,0,1,0,0,0.0,27,0,0,1
29,0,2,0,0,0.0,7,0,0,1
28,0,1,0,0,0.0,9,0,0,1
51,0,2,0,2,0.0,24,0,0,1
61,0,1,0,0,0.0,24,0,0,1
49,0,3,0,0,0.0,23,0,0,1
32,0,1,0,0,0.0,14,0,0,1
34,0,1,0,0,0.0,6,0,0,1
107,0,1,0,0,0.0,89,0,0,1
